ST001D01T,ST004D01T,ST268Q01JA,ST268Q04JA,ST268Q07JA,AGE,IMMIG,MISCED,ESCS,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,SC064Q05WA,SC064Q06WA,SC064Q01TA,SC064Q02TA,SC064Q04NA,SC064Q03TA,SC064Q07WA,SCHSIZE,MCLSIZE,LV_SMP
10,1,4,3,4,15.42,1,4,-0.3335,623.475,638.843,637.859,661.308,599.843,700.817,587.39,579.266,650.998,619.697,20,20,20,20,0,2,0,783,23,0.9630865720500219
9,2,2,1,4,15.25,1,8,1.2713,655.444,611.852,573.639,668.938,652.779,655.915,656.435,681.954,591.173,670.141,30,90,40,60,20,10,0,302,28,1.0802881064708973
10,2,3,2,4,16,1,8,1.3258,581.649,628.027,642.001,666.913,651.184,674.385,655.214,589.178,660.465,638.783,50,6,74,25,57,82,2,700,23,1.051251443170354
10,1,3,3,4,15.42,1,8,0.7539,681.886,680.03,637.637,709.909,692.843,676.884,620.58,683.179,672.461,636.228,80,0,40,20,0,10,1,729,28,1.3500060097393367
10,1,3,2,4,15.58,1,4,-0.1335,564.257,584.223,574.544,510.86,569.971,589.001,585.094,574.096,574.731,575.993,46,54,57,53,56,55,0,499,23,0.37182722847925714
10,1,2,2,3,15.5,1,8,0.54,478.038,504.248,529.436,537.592,511.632,500.57,530.78,552.89,518.335,517.351,52,1,81,52,10,5,0,1250,28,-0.14580869047140357
10,2,3,2,4,15.58,1,4,-0.7781,472.338,408.571,439.97,418.315,443.187,448.275,426.727,436.299,370.651,354.629,5,4,3,60,2,6,3,621,23,-1.0989111078760152
10,2,2,2,2,16.17,1,4,-0.5663,423.309,340.449,399.868,414.895,348.72,423.3,391.623,390.608,358.266,362.822,20,0,30,90,0,5,0,754,18,-1.4597483068167558
10,1,3,2,4,15.92,1,4,-0.1908,477.364,477.471,492.014,475.46,475.145,549.747,494.495,482.351,475.099,499.501,0,0,1,1,0,0,0,686,23,-0.4243731429701456
10,1,3,1,4,16,1,4,-1.0812,371.038,403.912,406.284,383.973,368.904,384.543,406.421,344.531,334.989,420,20,50,50,100,0,30,2,838,28,-1.4888066942271776
10,2,2,2,4,16,1,4,-0.1484,521.304,583.467,523.772,551.986,511.016,535.907,491.579,548.387,559.889,552.039,40,22,44,16,2,2,0,796,28,0.05027680116758709
10,2,1,1,4,16.17,1,4,-1.6796,308.465,360.885,352.092,310.246,349.663,316.728,322.004,345.615,341.631,333.302,2,3,0,3,3,2,2,1006,23,-1.9691999142348426
10,1,1,2,4,15.58,1,4,0.4774,573.025,555.84,530.065,557.178,592.759,551.108,571.236,556.388,579.8,584.882,8,3,30,24,0,5,4,739,23,0.3216336906786279
10,2,3,1,4,15.92,1,10,1.3834,481.516,457.317,486.618,476.758,455.517,472.651,479.769,481.148,465.933,443.136,80,53,89,89,1,100,5,820,28,-0.6215683344361667
10,2,3,3,4,15.67,1,10,0.5032,655.163,631.133,622.849,603.003,656.144,610.069,630.061,617.778,614.681,685.156,22,2,37,13,0,13,0,745,23,0.9884852208268943
10,1,2,2,4,15.58,1,4,-0.0888,348.271,386.932,402.312,335.233,376.822,429.871,380.829,432.663,409.557,379.525,15,26,26,86,0,13,0,759,28,-1.43209796952614
10,2,4,3,4,15.58,1,4,-0.2467,567.236,656.255,550.099,556.136,620.389,588.63,603.058,516.363,573.659,593.332,20,10,10,10,1,1,1,702,18,0.49336562334499034
10,1,3,2,4,15.83,1,4,0.0845,587.667,600.195,552.998,517.169,575.254,542.114,550.431,480.058,583.325,620.758,5,0,10,5,30,5,0,729,23,0.2798051627815653
10,1,1,1,1,16,1,5,0.6002,273.254,295.059,331.435,282.094,296.67,300.354,366.961,326.628,294.523,321.83,9,11,14,31,0,5,0,401,18,-2.217238376296943
10,2,3,3,3,15.92,1,9,1.5093,552.88,601.049,584.138,540.814,579.308,570.185,552.876,562.757,544.099,572.888,20,10,10,10,1,1,1,702,18,0.32942152674143843
10,2,1,1,4,16.08,1,4,-1.4028,604.152,600.989,584.585,631.549,605.72,652.39,622.815,618.72,582.61,607.746,80,0,40,20,0,10,1,729,28,0.7766195584827241
10,2,3,3,4,15.5,1,8,1.2748,627.243,599.513,661.446,614.132,648.153,659.605,619.944,670.799,611.523,610.535,1,0,3,5,0,2,0,1009,33,0.9851223107073562
10,1,1,2,3,16,1,4,0.5202,554.824,565.701,504.314,549.396,528.481,534.607,579.025,491.622,574.041,496.488,2,0,10,5,0,10,0,448,18,0.05158127807947742
10,1,4,4,4,16.17,1,8,1.4032,572.489,538.609,477.258,517.264,566.601,569.344,567.996,553.533,656.797,559.371,52,1,81,52,10,5,0,1250,28,0.25060991339011346
10,1,3,2,4,15.92,1,4,0.5157,587.272,612.89,565.804,545.53,551.824,632.178,521.783,567.064,560.218,571.898,15,80,30,70,0,2,0,697,28,0.3846043349640698
10,1,2,2,3,16.25,1,4,0.3552,556.1,540.649,528.64,513.056,579.099,518.819,578.746,529.871,529.16,583.975,92,92,91,92,92,92,0,568,28,0.129361585652807
10,2,1,1,2,16.17,1,9,0.6691,596.7,627.913,486.023,521.742,540.567,515.384,515.323,549.061,480.058,528.516,31,23,17,22,0,7,0,578,18,0.031840391694780264
10,2,4,4,4,15.58,1,8,1.7461,617.772,593.979,588.678,578.743,596.944,576.991,580.092,602.115,631.655,646.404,50,10,50,10,0,20,0,616,23,0.6787839831031508
10,1,4,4,4,15.75,1,4,-1.0197,487.074,500.836,548.786,495.727,525.589,492.415,477.447,520.33,526.491,482.293,10,10,5,5,0,3,1,993,28,-0.26926812031423947
10,1,2,1,4,15.42,1,8,1.2392,561.711,548.994,522.947,544.129,588.373,545.807,576.95,542.878,553.281,570.821,30,30,30,20,0,80,0,353,18,0.22633566291904206
10,2,3,2,3,15.92,1,7,-0.0341,608.283,654.434,587.772,595.41,628.277,594.58,612.532,556.327,602.883,680.605,10,10,40,90,10,10,0,780,28,0.7860127510703132
10,2,2,2,4,15.58,1,9,2.0278,419.909,383.013,393.65,349.354,365.675,408.778,381.798,445.358,425.787,380.329,6,2,12,22,7,4,0,730,28,-1.361434316423494
10,2,3,3,3,16.17,1,8,0.5198,581.603,527.145,583.217,510.006,529.791,535.855,555.645,586.184,539.384,563.071,50,39,33,50,18,5,1,640,23,0.18181313986035366
10,2,4,3,4,16.17,1,8,0.8077,737.72,797.976,749.989,762.729,817.545,711.428,781.655,783.316,725.258,749.264,70,10,70,70,3,5,0,260,13,2.2665723872117365
10,2,4,4,4,15.67,1,9,1.3183,461.421,514.313,538.939,504.825,488.088,519.997,481.684,513.795,463.884,506.906,30,30,30,20,0,80,0,353,18,-0.3315320573334757
10,1,3,3,4,15.42,1,8,0.7634,517.17,505.586,465.334,566.061,483.468,469.008,519.193,500.107,514.737,495.947,11,0,11,9,0,11,0,744,33,-0.28826724502115736
10,2,3,2,4,15.75,1,8,0.9821,686.635,660.469,733.139,729.717,723.214,742.658,715.061,645.627,650.687,641.284,100,54,100,100,53,100,20,1050,33,1.5862577154865467
10,2,4,3,3,15.42,1,10,0.0793,389.941,434.245,407.89,413.348,409.975,411.004,409.657,406.477,387.649,433.058,60,60,75,90,0,100,0,387,18,-1.2132589666633316
10,2,3,3,4,15.42,1,4,-0.6656,531.845,531.915,549.858,568.734,601.857,602.356,534.057,579.283,560.405,548.03,32,26,38,57,17,11,0,461,23,0.2776457132279726
10,2,2,1,4,16.08,1,10,0.6395,522.234,541.252,491.729,540.697,576.685,495.568,521.349,559.275,524.227,547.831,60,60,75,90,0,100,0,387,18,-0.007791551247667712
10,1,2,2,4,16,1,8,1.3375,660.836,605.155,617.1,649.135,597.307,652.547,638.108,706.974,682.391,645.382,5,20,79,20,86,99,0,1078,23,1.1166422802270715
9,1,1,1,3,15.33,1,8,-0.5738,444.161,394.181,425.973,394.114,413.489,372.723,412.587,395.686,415.785,380.078,50,30,40,10,20,20,0,622,28,-1.267312514004303
10,2,1,1,3,15.75,1,5,-1.0251,343.107,331.471,353.08,364.214,304.292,374.601,313.53,311.374,363.219,301.341,0,0,0,0,0,0,0,147,18,-1.948732931029737
10,2,3,2,4,16.08,1,5,-1.0402,641.728,623.189,664.207,642.459,602.14,639.016,652.834,605.543,718.697,646.046,20,0,30,90,0,5,0,754,18,1.0986958366380446
10,1,3,2,3,15.75,1,4,-1.1002,525.381,538.493,573.814,557.744,533.94,534.832,562.222,499.855,557.383,558.664,25,25,15,50,85,100,10,1010,28,0.11400492195450151
10,2,2,2,3,15.58,1,4,-0.8659,395.027,446.632,416.064,429.435,429.306,413.874,435.898,413.683,392.852,369.646,93,90,90,90,89,90,91,286,18,-1.1742846636788598
10,1,1,1,4,15.75,1,8,1.436,610.121,564.894,658.265,699.434,626.897,569.767,564.684,584.563,709.817,608.246,32,26,38,57,17,11,0,461,23,0.8599581722012356
10,1,2,1,4,15.75,1,8,1.0583,523.205,522.102,509.603,494.002,463.696,555.829,468.663,477.928,518.305,548.715,12,5,68,100,0,10,4,1214,28,-0.243219951915717
10,2,3,3,3,16.17,1,4,-1.1151,686.018,646.146,651.599,624.677,630.646,696.968,707.973,615.879,597.309,691.864,20,0,91,57,0,83,0,577,23,1.2112002018983765
9,2,1,1,4,15.25,1,8,0.7516,622.684,547.112,583.646,596.347,599.378,630.99,587.477,567.46,545.707,579.346,70,30,65,60,0,20,0,420,28,0.5276535061859678
10,2,2,2,4,15.92,1,4,-0.1295,499.92,446.284,473.138,455.834,432.344,461.499,469.662,468.466,457.454,469.033,9,11,14,31,0,5,0,401,18,-0.6876103280079522
10,1,3,1,4,15.67,1,7,-0.8178,392.716,413.614,298.269,428.279,398.104,353.665,395.43,531.967,429.421,314.525,10,0,50,45,0,5,0,145,18,-1.3599408719378419
10,2,3,3,4,15.92,1,4,-1.3298,675.484,714.273,699.822,717.764,723.81,658.973,702.35,720.592,667.32,719.379,10,16,16,71,3,9,0,642,28,1.6552518827222749
10,2,1,1,3,16.17,1,10,-0.8238,521.96,596.061,510.662,538.9,511.821,533.62,536.213,523.982,492.56,520.715,10,16,16,71,3,9,0,642,28,-0.04108703247915139
10,2,1,1,1,15.58,1,5,-1.1991,250.879,263.391,275.88,276.017,249.832,276.426,193.349,275.284,254.446,295.36,5,5,5,5,5,10,3,330,18,-2.692681528870819
10,1,1,1,3,16.17,1,4,0.4199,516.53,506.896,512.225,478.301,500.732,506.465,487.795,493.453,461.807,489.388,45,45,30,40,40,65,0,634,18,-0.37119846742444107
10,1,2,2,2,16,1,4,0.0882,437.822,355.974,415.541,433.411,434.141,422.821,387.825,410.292,404.582,439.736,1,1,1,1,1,1,1,494,23,-1.1749096773469287
10,1,2,2,4,15.33,1,4,-1.5177,598.66,637.579,656.642,676.397,613.921,642.663,659.58,647.197,658.557,724.686,0,0,15,15,0,33,0,313,18,1.1772997276159702
10,1,3,2,4,15.67,1,4,-1.0121,545.976,584.909,548.588,549.415,539.95,515.224,580.882,560.836,567.16,526.157,0,0,0,0,0,5,0,587,23,0.1895354795823206
10,2,4,1,4,15.42,1,4,-0.3197,482.8,514.457,525.273,527.1,536.486,493.495,502.408,550.061,495.752,479.106,20,10,20,12,10,10,0,729,23,-0.21984383394442467
9,1,3,1,4,15.25,1,8,0.7371,466.111,464.831,463.025,464.915,430.941,490.662,464.971,457.153,517.952,463.552,50,30,40,10,20,20,0,622,28,-0.6368581357400797
10,1,2,1,4,16.08,1,8,0.761,571.007,511.922,540.21,582.172,527.553,493.908,520.251,549.817,459.147,471.436,0,0,0,0,0,5,0,587,23,-0.10081740686540043
10,2,3,2,4,16,1,4,-1.1156,368.701,314.592,352.948,337.514,340.01,351.565,322.821,358.705,299.312,406.601,5,4,3,60,2,6,3,621,23,-1.8581360549568133
10,2,4,4,4,15.5,1,8,0.8067,525.613,527.591,518.488,533.352,515.276,577.933,536.449,544.745,555.183,484.909,25,25,15,50,85,100,10,1010,28,-0.0074931477906880414
10,2,3,2,4,15.67,1,10,1.0203,634.932,616.68,672.114,625.021,639.011,651.419,660.902,702.606,607.438,692.296,30,30,30,30,0,2,1,721,28,1.1630683514613636
10,1,1,1,4,15.5,1,9,0.9873,592.804,581.567,619.34,576.504,547.672,598.135,555.64,625.625,567.105,548.754,78,0,91,100,3,100,0,376,23,0.4798152203272026
10,2,3,3,4,16.17,1,4,0.2522,502.073,532.572,502.732,511.7,530.406,532.369,546.187,499.066,504.577,534.958,70,0,71,71,0,1,0,869,23,-0.12925942941188323
10,2,3,3,4,16.08,1,4,-0.8066,519.799,537.122,582.248,526.279,544.407,533.838,466.441,552.86,506.205,510,20,21,39,39,3,63,0,924,28,-0.05006206371259655
10,2,3,2,3,16.17,1,8,0.2552,562.823,546.394,512.331,555.377,573.821,583.872,610.393,572.196,552.927,498.577,10,5,10,6,0,14,0,1040,28,0.23982531932000944
10,2,1,1,4,16,1,4,-0.7807,510.833,482.506,502.001,515.546,506.393,466.024,524.794,521,461.583,518.141,70,0,71,71,0,1,0,869,23,-0.3164242323990018
10,1,2,2,4,15.5,1,5,-1.2118,729.886,753.634,749.817,747.092,706.56,707.692,687.445,729.508,719.733,718.963,2,10,15,3,0,3,0,701,23,1.9032356300571807
10,2,3,2,3,15.58,1,8,0.1023,538.223,543.999,522.622,525.486,532.14,508.834,567.31,521.595,538.826,482.84,4,1,10,13,9,9,14,800,23,-0.04503070777307322
10,1,1,1,4,16.17,1,4,-1.0065,355.475,405.008,363.574,420.038,398.103,368.7,411.763,365.106,393.185,424.394,16,14,19,3,6,100,0,708,23,-1.4086105962846782
10,1,2,2,3,15.58,1,4,-0.5235,330.526,323.645,373.161,357.067,332.286,353.599,365.957,344.702,330.127,361.494,0,0,15,15,0,33,0,313,18,-1.837523062448246
10,2,3,2,4,16.17,1,8,1.0623,674.227,711.995,626.228,626.989,735.175,679.668,723.732,756.163,691.22,666.861,100,100,100,100,2,100,100,436,23,1.5497769848621725
10,2,1,1,4,15.75,1,9,1.3683,450.091,439.853,487.622,385.91,456.928,512.256,488.902,480.313,425.146,457.936,10,30,30,80,0,45,0,629,23,-0.735266398560882
10,2,2,2,3,15.42,1,4,0.1433,677.606,712.552,678.878,708.68,696.246,706.258,702.987,677.047,660.657,645.918,50,10,50,10,0,20,0,616,23,1.5247428541965002
10,1,1,1,4,15.67,1,10,0.2176,499.756,450.186,471.318,519.991,474.955,504.191,403.225,464.144,447.956,508.197,26,0,43,31,0,10,3,607,23,-0.5794727547168533
10,1,2,2,3,16.17,1,4,0.3162,467.512,446.037,489.474,451.824,490.547,484.888,503.425,455.646,431.439,476.266,2,0,10,5,0,10,0,448,18,-0.6243705477032168
10,2,2,2,4,16.17,1,5,0.343,490.819,551.79,519.054,510.009,546.593,526.908,505.906,536.618,516.482,552.711,10,37,70,96,88,25,0,340,33,-0.07086445196823142
9,2,1,1,3,15.33,1,4,-1.2083,462.887,484.345,460.961,463.056,441.328,484.394,490.552,463.015,460.649,505.148,2,0,10,70,0,10,0,169,23,-0.6051074187302596
10,2,2,2,4,15.58,1,9,0.9099,404.537,365.382,349.321,379.449,354.575,371.5,366.308,344.075,405.762,376.956,20,0,30,90,0,5,0,754,18,-1.5943000759796495
10,1,3,2,4,15.92,1,8,-0.1325,527.67,475.138,525.574,488.387,459.579,495.023,470.703,553.654,448.591,530.237,10,21,20,22,10,29,1,505,23,-0.35126945459748316
10,1,4,4,4,15.92,1,9,1.4552,611.722,650.984,599.185,659.92,626.055,654.144,628.472,638.669,669.684,598.213,0,0,1,1,0,0,0,686,23,1.000184478164698
10,1,1,1,3,15.5,1,9,1.2479,426.528,438.254,422.787,423.902,458.164,395.4,395.737,406.171,446.046,398.877,20,75,30,40,35,60,1,523,28,-1.1061938988741364
10,1,2,1,4,15.42,1,8,0.6303,599.377,566.697,597.696,593.714,598.573,554.583,632.46,557.204,548.186,565.001,17,54,61,39,1,77,0,662,28,0.48147444813238527
10,2,3,2,4,15.67,1,4,-0.406,664.243,662.834,604.013,618.861,630.979,643.612,666.722,654.794,668.634,620.301,10,16,16,71,3,9,0,642,28,1.0973962740079042
10,2,1,1,3,15.92,1,8,0.364,408.418,369.304,483.122,410.774,442.037,396.865,422.286,460.96,422.674,441.918,5,5,3,3,0,2,0,419,23,-1.0603002082135067
10,1,1,1,3,16.17,1,8,0.9071,636.452,590.608,640.944,608.178,592.441,657.401,671.634,577.408,599.492,633.04,10,5,30,10,2,5,1,1004,28,0.8730785471426602
10,2,1,1,4,15.5,1,8,-0.4249,482.956,492.647,488.181,463.803,478.851,467.52,489.874,498.643,480.644,482.782,42,34,44,59,9,23,0,689,23,-0.49746625540107203
10,1,2,2,4,15.5,1,5,-0.6868,529.502,581.238,459.185,520.922,555.101,552.674,522.876,547.723,534.538,542.243,30,2,49,27,18,25,0,935,28,0.01804846865046668
10,2,3,3,3,16,1,8,1.1283,602.205,556.045,598.232,584.242,576.196,624.313,624.826,583.646,563.526,584.466,20,0,60,90,0,2,0,1098,23,0.5654309381045752
10,1,1,1,4,16.08,1,8,0.7915,571.433,550.535,518.103,576.195,541.149,572.889,546.816,522.13,472.839,539.631,10,10,5,5,0,3,1,993,28,0.08318498443748276
10,2,4,4,4,15.5,1,4,-0.0219,673.44,619.262,720.958,730.427,643.778,694.354,653.883,670.085,649.209,696.508,10,5,10,6,0,14,0,1040,28,1.410354279921256
10,1,3,2,4,15.83,1,8,1.0255,471.225,470.397,457.611,455.017,477.81,479.436,438.89,441.138,482.402,462.277,0,0,1,1,0,0,0,686,23,-0.6851668086055318
10,1,2,1,3,16.08,1,8,0.7749,517.791,519.874,506.106,504.145,512.583,492.751,510.393,522.955,528.629,496.073,10,30,30,80,0,45,0,629,23,-0.21474340394762303
10,1,4,3,4,16.17,1,4,-0.0864,627.803,682.775,647.099,633.375,633.013,630.071,622.824,683.002,614.09,643.533,40,21,52,47,0,27,0,574,23,1.0783348576355216
10,1,1,2,4,15.42,1,4,-0.771,472.879,520.708,484.452,533.535,498.285,481.158,509.812,526.019,520.357,482.635,70,70,70,70,70,71,10,214,18,-0.29533258810624813
10,2,1,1,2,16.17,1,4,-0.0803,437.024,463.772,381.155,406.913,437.06,405.179,490.216,403.27,387.671,404.774,64,24,62,30,0,7,0,431,23,-1.0994266580048997
10,1,2,1,4,16.17,1,8,0.5441,653.366,622.98,619.98,595.046,624.825,685.121,677.454,677.704,571.014,629.055,92,92,91,92,92,92,0,568,28,1.0196237861927293
10,2,2,1,4,15.75,1,3,0.9397,695.879,659.836,661.247,673.059,673.623,629.788,599.14,646.879,710.991,665.424,70,70,70,70,70,71,10,214,18,1.2747964204596878
10,2,1,1,3,15.75,1,4,-1.6529,569.571,598.695,584.007,633.089,603.937,579.895,576.407,601.131,561.809,582.689,20,10,15,15,2,5,0,696,28,0.5573522562598092
10,2,2,2,3,15.67,1,4,0.4102,548.61,574.635,580.948,622.958,619.53,582.522,561.178,618.84,559.377,575.613,20,20,20,20,0,2,0,783,23,0.510488022776443
10,1,2,2,4,16,1,10,2.0796,586.993,672.189,649.811,650.373,651.442,604.754,618.508,654.097,657.75,606.991,47,14,90,29,0,4,0,763,23,1.0145231795239378
10,1,2,1,4,16,1,9,1.5772,429.977,472.391,537.771,479.071,482.004,503.032,471.236,484.169,524.843,412.148,50,5,50,50,50,20,0,747,33,-0.5261575397730965
10,1,1,1,4,16.17,1,8,1.1579,524.483,565.341,529.346,510.942,517.688,522.53,517.927,552.275,521.64,540.444,0,0,10,10,0,10,1,513,28,-0.02560191538777339
10,2,2,2,3,15.83,1,4,-0.5506,735.615,769.087,821.459,764.424,655.672,782.681,731.37,821.809,731.415,752.75,30,30,30,30,0,2,1,721,28,2.216470656014593
10,2,3,3,4,16.08,1,4,0.5724,663.973,631.561,673.94,667.457,653.058,677.678,618.383,721.49,699.962,680.677,10,16,16,71,3,9,0,642,28,1.3466665498297998
10,2,2,1,3,15.75,1,5,-0.8156,459.064,445.053,453.912,466.423,493.806,481.915,423.307,421.384,467.154,442.059,73,71,75,77,65,69,52,987,23,-0.7665854232710512
10,1,2,1,4,16.17,1,8,0.5824,641.21,495.682,600.696,581.148,589.573,517.308,449.597,451.8,551.4,528.745,30,30,30,20,0,80,0,353,18,0.07686795843921738
10,2,4,3,3,15.67,1,4,0.2413,645.043,603.78,537.154,587.678,594.157,626.002,580.194,598.672,634.558,648.23,16,15,71,89,22,23,0,1107,33,0.7212380276714064
10,1,1,1,1,16.08,1,8,0.7046,497.191,482.938,472.118,557.133,504.202,527.678,488.16,501.711,484.146,461.13,47,14,90,29,0,4,0,763,23,-0.34805130438218884
10,2,4,3,4,15.58,1,8,0.3747,610.16,632.672,660.513,624.066,610.691,600.864,666.388,609.988,635.862,631.719,10,10,40,100,0,8,0,606,23,0.9465812914401318
10,2,4,3,4,15.5,1,7,0.4351,614.389,589.088,601.15,622.14,537.897,574.875,565.269,613.28,565.458,602.229,10,16,16,71,3,9,0,642,28,0.5517991165632127
10,2,3,2,4,16.08,1,8,1.4087,671.752,601.907,656.618,655.324,625.81,642.264,641.35,628.119,667.205,612.529,9,7,8,7,3,3,0,981,28,1.0652453667572654
10,2,3,3,4,16.17,1,3,0.0582,621.048,591.671,586.755,638.7,642.004,590.577,644.561,604.593,624.566,613.922,20,45,23,55,14,18,4,286,23,0.8232373885392806
10,1,3,2,3,15.42,1,8,0.3425,657.697,631.66,656.362,616.379,643.26,704.471,621.097,686.749,637.891,655.67,0,0,1,1,0,0,0,686,23,1.1719504064928203
10,2,2,2,4,16,1,4,0.8538,690.335,711.357,646.916,655.315,702.003,610.852,641.827,711.556,646.036,700.441,47,14,90,29,0,4,0,763,23,1.37387459831775
10,1,2,2,4,15.92,1,8,0.8503,528.248,529.714,561.243,546.905,553.665,566.308,507.055,566.236,566.722,574.228,37,32,46,26,10,2,0,887,28,0.1702659009187562
11,2,3,2,3,16.08,1,4,-0.2509,559.657,644.901,663.67,625.565,631.932,641.679,699.003,626.371,641.684,616.234,50,50,50,70,80,100,0,561,23,1.0144706082040513
10,2,1,1,1,15.58,1,8,1.3439,394.398,428.93,413.531,415.359,441.926,421.067,412.205,393.319,472.695,377.568,60,60,75,90,0,100,0,387,18,-1.1455557237595977
10,2,4,4,4,16,1,8,0.1794,471.888,539.598,529.828,507.791,449.25,512.122,512.672,509.253,515.303,505.316,90,50,90,20,99,43,0,899,28,-0.27198819398354307
10,1,4,3,4,15.92,1,4,0.0208,488.367,534,479.215,455.319,467.023,477.235,436.961,451.157,481.319,482.124,10,0,50,45,0,5,0,145,18,-0.5703542653437682
10,2,1,1,1,16.25,1,9,0.4972,379.93,351.468,324.551,284.903,307.755,367.298,330.941,330.204,383.188,352.516,10,0,10,10,5,5,0,378,23,-1.8964075414841755
10,2,1,1,2,16.17,1,9,1.3956,590.285,591.394,568.887,651.097,633.589,614.702,622.939,599.034,629.666,630.248,80,80,63,62,5,10,0,980,28,0.7971169091125765
10,2,2,2,4,15.42,1,4,1.3954,572.651,567.304,580.533,597.055,583.478,607.645,570.071,597.619,587.453,571.947,20,0,20,20,20,80,3,564,18,0.5030998555282578
10,1,1,1,4,15.58,1,4,-0.4525,616.641,566.833,609.99,594.082,598.772,533.911,568.632,606.586,617.16,636.197,20,10,10,20,10,10,1,808,33,0.6140332618156726
9,2,1,1,3,15.25,1,4,0.3022,501.523,512.89,484.754,512.241,489.908,491.221,505.489,481.495,458.433,449.957,40,48,16,15,85,87,0,436,28,-0.43580019440167284
10,1,2,3,4,16,1,4,0.1045,622.288,677.434,654.276,591.449,620.658,659.743,697.274,673.521,617.018,608.602,73,71,91,96,11,95,6,1020,28,1.0847594169037786
10,1,1,1,4,15.92,1,8,1.2627,490.101,554.591,581.821,536.936,535.847,511.501,572.698,542.474,578.129,561.119,30,30,30,20,0,80,0,353,18,0.13634431566403477
10,1,1,1,3,16,1,7,0.3243,323.776,368.502,353.562,324.186,300.646,246.38,283.323,342.248,300.03,332.34,15,80,30,70,0,2,0,697,28,-2.1346580283620766
10,1,2,1,4,15.67,1,4,-0.284,385.678,396.233,421.733,379.993,433.112,412.232,448.572,449.391,365.581,434.68,45,45,30,40,40,65,0,634,18,-1.1893801232646422
10,2,4,2,4,15.58,1,4,-0.2675,532.143,591.635,569.7,571.95,611.81,579.57,630.549,583.193,550.571,547.801,2,10,17,18,1,61,0,968,28,0.43753682228052015
10,1,1,1,1,15.42,1,4,-0.4451,330.79,418.131,397.321,364.279,352.311,339.535,340.156,385.914,340.092,401.48,20,10,20,12,10,10,0,729,23,-1.6436000467801901
10,2,1,2,4,16,1,8,1.0054,463.809,478.529,512.806,484.686,460.621,457.804,525.863,478.539,487.69,524.669,52,1,81,52,10,5,0,1250,28,-0.44806285073919705
10,2,2,2,4,15.42,1,4,0.4019,643.526,544.267,584.918,608.141,642.184,599.465,527.324,617.69,663.897,643.241,42,34,44,59,9,23,0,689,23,0.7387359556321409
10,1,1,3,4,16.08,1,10,1.4128,650.802,669.42,683.527,665.081,696.117,675.018,657.612,645.393,720.236,621.36,15,17,18,17,20,22,22,394,23,1.3441531686199177
10,1,3,2,3,16.17,1,5,0.6788,542.332,548.032,541.659,562.609,529.974,520.345,556.755,534.662,586.491,563.002,100,99,97,99,99,99,0,713,23,0.1568860433114175
10,1,1,1,3,15.75,1,4,-0.3041,523.09,616.433,542.69,549.935,582.713,597.246,519.575,573.02,553.924,486.18,2,0,10,5,0,10,0,448,18,0.2142704345525823
10,2,2,3,3,15.5,1,4,-0.219,567.099,536.153,555.263,604.629,571.575,551.667,607.457,567.454,549.334,573.966,34,50,1,1,1,0,1,463,18,0.3539213800641276
10,1,2,1,3,16.08,1,4,0.6058,435.158,384.529,381.931,458.775,407.1,420.959,408.477,459.987,400.022,391.198,73,71,75,77,65,69,52,987,23,-1.168936117624122
10,1,3,2,4,16.17,1,8,1.1047,732.186,723.589,756.209,737.923,703.978,677.799,711.419,722.562,717.448,703.076,0,0,0,0,0,5,0,587,23,1.839999962167194
10,2,1,1,4,15.67,1,8,1.3364,573.469,534.365,547.354,642.955,619.56,534.007,611.014,656.015,572.622,597.574,92,92,91,92,92,92,0,568,28,0.5552064384601733
10,2,2,1,4,15.58,1,4,-0.0885,523.19,527.355,601.946,621.259,549.112,516.455,558.399,500.725,522.653,552.184,20,20,19,50,0,2,0,464,18,0.14385315294619103
10,2,2,2,3,15.67,1,4,0.313,571.096,561.088,624.518,574.724,633.97,575.866,592.145,622.057,548.449,595.145,70,70,70,70,70,71,10,214,18,0.5648787363355486
